total_sales,genre,release_date
0.01,Misc,2017-12-21
0.01,Misc,2011-11-15
0.01,Misc,2009-04-14
0.01,Misc,2016-12-08
0.01,Misc,2017-03-02
0.01,Misc,2012-10-25
0.01,Misc,2012-08-30
0.01,Misc,2010-02-18
0.01,Misc,2010-02-18
0.01,Misc,2008-10-09
0.01,Misc,2012-06-28
0.01,Misc,2014-02-27
0.01,Misc,2013-08-22
0.01,Misc,2014-02-20
0.01,Misc,2008-11-13
0.01,Misc,2008-11-28
0.01,Misc,2014-11-18
0.01,Misc,2014-01-16
0.01,Misc,2008-10-28
0.01,Misc,2014-06-26
0.01,Misc,2012-10-09
0.01,Misc,2014-02-27
0.01,Misc,2008-10-27
0.01,Misc,2012-09-20
0.01,Misc,2006-11-06
0.01,Misc,2011-12-27
0.01,Misc,2014-03-27
0.01,Misc,2013-10-10
0.01,Misc,2014-05-29
0.01,Simulation,2010-10-18
0.01,Simulation,2007-03-20
0.01,Simulation,2011-07-01
0.01,Simulation,2009-04-30
0.01,Simulation,2008-01-24
0.01,Simulation,2007-02-06
0.01,Simulation,2008-07-24
0.01,Simulation,2008-12-18
0.01,Simulation,2007-05-08
0.01,Simulation,2007-06-12
0.01,Simulation,2000-05-16
0.01,Simulation,2007-06-05
0.01,Simulation,2009-07-16
0.01,Simulation,2008-12-20
0.01,Simulation,2008-02-28
0.01,Simulation,2006-10-26
0.01,Simulation,2008-09-23
0.01,Simulation,2010-07-06
0.01,Simulation,2007-11-29
0.01,Simulation,2006-04-18
0.01,Simulation,2008-03-20
0.01,Simulation,2008-11-11
0.01,Simulation,2009-05-12
0.01,Simulation,2008-04-11
0.01,Simulation,2010-07-08
0.01,Simulation,2017-09-14
0.01,Simulation,2013-01-17
0.01,Simulation,2010-12-03
0.01,Simulation,2010-02-23
0.01,Simulation,2006-12-21
0.01,Simulation,2015-11-13
0.01,Simulation,2012-04-06
0.01,Simulation,2017-06-15
0.01,Simulation,2014-04-29
0.01,Simulation,2016-08-19
0.01,Simulation,2018-04-24
0.01,Simulation,2011-03-27
0.01,Simulation,2008-03-13
0.01,Simulation,2001-09-24
0.01,Simulation,2009-11-17
0.01,Simulation,2016-02-18
0.01,Simulation,2008-11-28
0.01,Simulation,2010-01-19
0.01,Simulation,2007-10-18
0.01,Simulation,2014-06-24
0.01,Simulation,2008-05-30
0.01,Simulation,2009-05-14
0.01,Simulation,2016-02-02
0.01,Simulation,2008-12-09
0.01,Simulation,2015-01-01
0.01,Simulation,2006-09-19
0.01,Simulation,2011-06-14
0.01,Simulation,2015-11-02
0.01,Simulation,2001-11-18
0.01,Simulation,2016-03-04
0.01,Simulation,2009-07-30
0.01,Simulation,2018-11-13
0.01,Simulation,2008-01-16
0.01,Adventure,2006-10-13
0.01,Adventure,2018-10-16
0.01,Adventure,2010-08-26
0.01,Simulation,2007-10-12
0.01,Simulation,2002-11-17
0.01,Simulation,2011-08-19
0.01,Simulation,2010-04-01
0.01,Simulation,2010-02-10
0.01,Simulation,2008-11-21
0.01,Simulation,2010-05-11
0.01,Simulation,2016-12-01
0.01,Simulation,2008-10-09
0.01,Simulation,2006-03-09
0.01,Simulation,2018-04-19
0.01,Simulation,1999-04-18
0.01,Simulation,2010-07-07
0.01,Simulation,2007-11-06
0.01,Simulation,2008-01-21
0.01,Simulation,2015-10-29
0.01,Simulation,2010-04-13
0.01,Simulation,2017-06-06
0.01,Simulation,2015-03-03
0.01,Simulation,2008-11-27
0.01,Simulation,2007-04-03
0.01,Simulation,2007-07-02
0.01,Simulation,2010-09-21
0.01,Simulation,2006-01-13
0.01,Adventure,2011-02-10
0.01,Adventure,2017-01-26
0.01,Adventure,2009-10-01
0.01,Adventure,2011-05-26
0.01,Misc,2012-06-28
0.01,Misc,2007-10-15
0.01,Misc,2011-09-06
0.01,Misc,2013-02-14
0.01,Misc,2007-02-27
0.01,Misc,2007-11-13
0.01,Misc,2012-11-29
0.01,Misc,2018-12-04
0.01,Misc,2007-09-11
0.01,Misc,2008-12-18
0.01,Misc,2007-11-16
0.01,Misc,2006-07-11
0.01,Misc,2007-10-11
0.01,Misc,2013-03-20
0.01,Misc,2014-10-30
0.01,Misc,2013-09-05
0.01,Misc,2009-05-14
0.01,Misc,2011-11-15
0.01,Misc,2006-03-23
0.01,Misc,2012-05-31
0.01,Misc,2005-10-18
0.01,Misc,2008-10-23
0.01,Misc,2014-09-25
0.01,Misc,2013-07-25
0.01,Misc,2013-05-30
0.01,Misc,2006-11-22
0.01,Misc,2007-12-27
0.01,Misc,2007-12-06
0.01,Misc,2014-10-16
0.01,Misc,2008-11-27
0.01,Misc,2012-07-05
0.01,Misc,2006-03-23
0.01,Adventure,2017-05-25
0.01,Adventure,2006-06-29
0.01,Adventure,2005-11-01
0.01,Adventure,2017-01-19
0.01,Adventure,2010-04-22
0.01,Adventure,2008-08-28
0.01,Adventure,2009-06-25
0.01,Adventure,2006-07-20
0.01,Adventure,2017-07-27
0.01,Adventure,2011-11-10
0.01,Adventure,2011-07-22
0.01,Adventure,2010-03-25
0.01,Adventure,2009-08-20
0.01,Adventure,2010-12-02
0.01,Adventure,2010-05-27
0.01,Adventure,2009-11-12
0.01,Adventure,2010-06-10
0.01,Adventure,2015-01-29
0.01,Misc,2013-02-14
0.01,Misc,2010-06-08
0.01,Misc,2009-07-23
0.01,Misc,2009-05-29
0.01,Misc,2014-03-27
0.01,Misc,2005-04-04
0.01,Misc,2012-05-17
0.01,Misc,2014-02-27
0.01,Misc,2008-12-04
0.01,Misc,2013-12-10
0.01,Misc,2013-01-24
0.01,Misc,2015-02-24
0.01,Misc,2017-11-16
0.01,Misc,2012-07-05
0.01,Misc,2017-09-09
0.01,Misc,2013-03-28
0.01,Misc,2012-04-19
0.01,Misc,2009-12-15
0.01,Misc,2011-03-03
0.01,Misc,2010-11-05
0.01,Misc,2007-07-19
0.01,Misc,2006-12-11
0.01,Misc,2013-07-18
0.01,Misc,2014-02-27
0.01,Misc,2008-03-18
0.01,Misc,2012-05-31
0.01,Misc,2010-10-15
0.01,Misc,2002-05-30
0.01,Misc,2010-05-27
0.01,Misc,2012-03-27
0.01,Misc,2005-10-18
0.01,Misc,2013-06-27
0.01,Shooter,2007-12-13
0.01,Shooter,2013-07-01
0.01,Shooter,2010-08-12
0.01,Shooter,2012-09-27
0.01,Shooter,1999-04-30
0.01,Shooter,2002-11-03
0.01,Shooter,2002-08-12
0.01,Shooter,2015-03-20
0.01,Shooter,2007-07-17
0.01,Shooter,2009-03-19
0.01,Shooter,2008-12-25
0.01,Shooter,2005-12-20
0.01,Shooter,2006-07-21
0.01,Misc,2009-09-29
0.01,Misc,2012-03-07
0.01,Misc,2009-08-07
0.01,Misc,2008-07-10
0.01,Misc,2013-02-26
0.01,Misc,2007-05-31
0.01,Misc,2014-01-30
0.01,Misc,2009-03-10
0.01,Racing,2003-08-08
0.01,Racing,2003-07-30
0.01,Racing,2002-06-13
0.01,Racing,2003-09-28
0.01,Racing,2013-07-16
0.01,Racing,2007-11-13
0.01,Racing,2004-06-16
0.01,Misc,2007-03-08
0.01,Racing,2017-06-06
0.01,Racing,2003-08-30
0.01,Racing,2004-06-13
0.01,Racing,2014-11-04
0.01,Racing,2002-09-25
0.01,Racing,2014-01-01
0.01,Racing,2002-12-05
0.01,Racing,2004-04-02
0.01,Racing,2009-03-17
0.01,Racing,2004-04-06
0.01,Racing,2003-09-26
0.01,Racing,1993-06-04
0.01,Racing,2003-03-28
0.01,Racing,2006-08-30
0.01,Shooter,2007-10-30
0.01,Shooter,2008-02-12
0.01,Shooter,2003-03-25
0.01,Shooter,2006-09-26
0.01,Shooter,2018-08-24
0.01,Shooter,2009-04-07
0.01,Shooter,2010-10-12
0.01,Shooter,2002-02-25
0.01,Shooter,2007-11-06
0.01,Shooter,2009-06-25
0.01,Shooter,2004-06-29
0.01,Shooter,2000-06-26
0.01,Shooter,2012-06-30
0.01,Shooter,2010-02-25
0.01,Shooter,2003-10-29
0.01,Shooter,2003-02-19
0.01,Shooter,2007-06-12
0.01,Shooter,2013-05-30
0.01,Shooter,2005-10-19
0.01,Shooter,2002-09-30
0.01,Shooter,2000-03-31
0.01,Shooter,2018-10-16
0.01,Shooter,2007-03-28
0.01,Shooter,2013-04-25
0.01,Shooter,2009-02-19
0.01,Shooter,2003-11-26
0.01,Shooter,2014-06-27
0.01,Shooter,2005-09-20
0.01,Shooter,2006-03-09
0.01,Shooter,2006-04-25
0.01,Shooter,2008-04-22
0.01,Shooter,2018-07-27
0.01,Shooter,2003-02-07
0.01,Shooter,2011-02-15
0.01,Shooter,2009-03-24
0.01,Shooter,2009-05-26
0.01,Shooter,2009-05-18
0.01,Shooter,2011-04-07
0.01,Shooter,2005-11-09
0.01,Shooter,2013-09-24
0.01,Shooter,2016-09-16
0.01,Shooter,2018-08-24
0.01,Shooter,2011-02-03
0.01,Shooter,2004-04-19
0.01,Shooter,2007-10-23
0.01,Shooter,2018-12-11
0.01,Shooter,2011-01-26
0.01,Shooter,2016-06-21
0.01,Adventure,2012-02-03
0.01,Adventure,2005-09-29
0.01,Adventure,2017-05-25
0.01,Adventure,2009-09-17
0.01,Adventure,2017-03-24
0.01,Adventure,2008-03-13
0.01,Adventure,2007-02-22
0.01,Adventure,2007-01-25
0.01,Adventure,2006-06-29
0.01,Adventure,2017-07-20
0.01,Adventure,2015-02-26
0.01,Adventure,2013-01-31
0.01,Adventure,2006-04-27
0.01,Adventure,2012-03-16
0.01,Adventure,2008-07-31
0.01,Adventure,2008-03-20
0.01,Adventure,2014-09-04
0.01,Adventure,2010-02-18
0.01,Adventure,2010-11-25
0.01,Adventure,2017-01-26
0.01,Adventure,2009-03-19
0.01,Adventure,2017-07-27
0.01,Adventure,2008-10-30
0.01,Adventure,2011-10-20
0.01,Shooter,2011-07-05
0.01,Shooter,2012-09-30
0.01,Shooter,2018-07-27
0.01,Adventure,2008-11-06
0.01,Adventure,2002-11-16
0.01,Adventure,2010-02-18
0.01,Adventure,2008-11-27
0.01,Adventure,2010-10-07
0.01,Adventure,2017-11-21
0.01,Adventure,2009-04-09
0.01,Adventure,2009-08-13
0.01,Adventure,2008-04-24
0.01,Adventure,2009-10-29
0.01,Adventure,2010-11-25
0.01,Adventure,2014-05-06
0.01,Adventure,2014-09-25
0.01,Adventure,2010-04-29
0.01,Adventure,2010-02-25
0.01,Adventure,2011-02-03
0.01,Adventure,2010-02-04
0.01,Adventure,2016-03-31
0.01,Adventure,2011-11-30
0.01,Adventure,2009-06-25
0.01,Adventure,2014-05-01
0.01,Adventure,2010-02-25
0.01,Adventure,2012-03-16
0.01,Adventure,2010-07-01
0.01,Adventure,2007-12-20
0.01,Adventure,2016-11-23
0.01,Adventure,2011-10-27
0.01,Adventure,2007-05-31
0.01,Adventure,2006-05-25
0.01,Adventure,2017-11-09
0.01,Adventure,2002-11-14
0.01,Adventure,2018-08-09
0.01,Adventure,2007-02-22
0.01,Adventure,2006-05-25
0.01,Adventure,2017-09-28
0.01,Adventure,2010-09-30
0.01,Adventure,2016-05-20
0.01,Adventure,2008-10-30
0.01,Adventure,2009-01-29
0.01,Adventure,2009-07-30
0.01,Adventure,2016-12-22
0.01,Adventure,2008-08-28
0.01,Adventure,2017-03-30
0.01,Adventure,2017-08-24
0.01,Adventure,2017-06-29
0.01,Adventure,2010-03-25
0.01,Adventure,2008-11-14
0.01,Adventure,2014-10-09
0.01,Adventure,2018-08-09
0.01,Adventure,2008-11-27
0.01,Adventure,2008-09-18
0.01,Adventure,2017-10-26
0.01,Adventure,2008-06-23
0.01,Adventure,2007-03-29
0.01,Adventure,2009-06-25
0.01,Adventure,2017-09-28
0.01,Adventure,2007-01-25
0.01,Adventure,2009-02-26
0.01,Adventure,2017-09-07
0.01,Adventure,2009-04-24
0.01,Adventure,2009-06-11
0.01,Adventure,2009-06-25
0.01,Adventure,2010-07-29
0.01,Adventure,2017-11-09
0.01,Adventure,2017-11-09
0.01,Adventure,2007-09-25
0.01,Adventure,2010-02-25
0.01,Adventure,2009-08-20
0.01,Adventure,2008-05-29
0.01,Adventure,2004-09-28
0.01,Adventure,2009-08-06
0.01,Adventure,2010-04-22
0.01,Adventure,2014-11-20
0.01,Adventure,2011-04-28
0.01,Adventure,2008-10-09
0.01,Adventure,2014-09-25
0.01,Adventure,2006-06-22
0.01,Adventure,2009-07-10
0.01,Adventure,2008-10-30
0.01,Adventure,2008-09-20
0.01,Adventure,2008-12-04
0.01,Adventure,2009-11-20
0.01,Adventure,2014-08-28
0.01,Adventure,2011-04-07
0.01,Adventure,2009-01-22
0.01,Adventure,2008-10-23
0.01,Adventure,2008-09-11
0.01,Adventure,2012-07-19
0.01,Adventure,2017-03-23
0.01,Adventure,2009-09-03
0.01,Adventure,1995-11-30
0.01,Adventure,2008-09-25
0.01,Adventure,2008-07-31
0.01,Adventure,2009-01-30
0.01,Adventure,2017-07-27
0.01,Adventure,2008-03-06
0.01,Adventure,2011-07-28
0.01,Adventure,2009-07-30
0.01,Adventure,2017-07-27
0.01,Adventure,2017-05-25
0.01,Adventure,2003-12-17
0.01,Adventure,2009-11-05
0.01,Adventure,2017-09-21
0.01,Adventure,2017-03-16
0.01,Adventure,2011-07-14
0.01,Adventure,2018-03-08
0.01,Adventure,2008-05-29
0.01,Adventure,2017-11-30
0.01,Adventure,2008-04-24
0.01,Adventure,2009-05-26
0.01,Adventure,2009-10-27
0.01,Adventure,2009-09-10
0.01,Adventure,2009-04-23
0.01,Adventure,2009-05-26
0.01,Adventure,2009-12-17
0.01,Adventure,2006-04-06
0.01,Adventure,2008-06-12
0.01,Adventure,2014-12-11
0.01,Adventure,2014-08-07
0.01,Adventure,2009-05-28
0.01,Adventure,2017-03-23
0.01,Adventure,2009-05-28
0.01,Adventure,2010-02-25
0.01,Adventure,2008-05-29
0.01,Adventure,2017-04-13
0.01,Adventure,2015-01-22
0.01,Adventure,2008-01-07
0.01,Adventure,2009-05-21
0.01,Adventure,2010-05-26
0.01,Adventure,2008-08-14
0.01,Adventure,2011-03-10
0.01,Adventure,2008-05-29
0.01,Adventure,2010-06-24
0.01,Adventure,2009-05-28
0.01,Adventure,2014-08-28
0.01,Adventure,2014-09-25
0.01,Adventure,2009-10-01
0.01,Adventure,2011-04-22
0.01,Adventure,2011-12-06
0.01,Adventure,2017-02-02
0.01,Adventure,2017-10-12
0.01,Adventure,2008-11-26
0.01,Adventure,2006-09-18
0.01,Adventure,2009-05-08
0.01,Adventure,2010-04-22
0.01,Adventure,2005-11-08
0.01,Adventure,2009-02-26
0.01,Adventure,2017-09-07
0.01,Adventure,2009-05-28
0.01,Adventure,2017-06-29
0.01,Adventure,2009-03-19
0.01,Adventure,2009-07-23
0.01,Adventure,2014-09-26
0.01,Adventure,1997-05-31
0.01,Adventure,2011-08-02
0.01,Adventure,2007-12-27
0.01,Adventure,2017-05-18
0.01,Adventure,2014-07-17
0.01,Adventure,2015-02-26
0.01,Adventure,2016-05-20
0.01,Adventure,2009-02-19
0.01,Adventure,2009-03-05
0.01,Adventure,2009-09-17
0.01,Adventure,2008-02-28
0.01,Adventure,2018-09-13
0.01,Adventure,2017-02-23
0.01,Adventure,2009-06-25
0.01,Adventure,2009-11-05
0.01,Adventure,2016-02-26
0.01,Adventure,2007-11-08
0.01,Adventure,2009-10-22
0.01,Adventure,2009-04-30
0.01,Adventure,2017-11-30
0.01,Adventure,2008-06-30
0.01,Adventure,2011-03-29
0.01,Adventure,2008-10-30
0.01,Adventure,2003-12-08
0.01,Adventure,2013-09-19
0.01,Adventure,2009-01-29
0.01,Adventure,2008-11-27
0.01,Adventure,2016-03-16
0.01,Adventure,2018-06-26
0.01,Adventure,2018-11-07
0.01,Adventure,2009-10-01
0.01,Adventure,2017-04-27
0.01,Adventure,2016-02-10
0.01,Adventure,2017-10-05
0.01,Adventure,2010-03-14
0.01,Adventure,2010-07-29
0.01,Adventure,2017-04-27
0.01,Adventure,2010-05-27
0.01,Adventure,2017-01-16
0.01,Adventure,2010-10-19
0.01,Adventure,2008-07-11
0.01,Adventure,2018-10-04
0.01,Adventure,2009-03-12
0.01,Adventure,2002-09-04
0.01,Adventure,2009-06-25
0.01,Adventure,2017-11-22
0.01,Adventure,2017-03-30
0.01,Adventure,2009-08-27
0.01,Adventure,2009-03-26
0.01,Adventure,2014-11-19
0.01,Adventure,2001-11-15
0.01,Adventure,2017-04-27
0.01,Adventure,2008-02-28
0.01,Adventure,2010-01-01
0.01,Adventure,2009-10-01
0.01,Adventure,2011-10-19
0.01,Adventure,2017-06-30
0.01,Adventure,2009-10-29
0.01,Adventure,2008-04-24
0.01,Adventure,2017-09-26
0.01,Adventure,2006-03-08
0.01,Adventure,2017-09-28
0.01,Adventure,2009-07-23
0.01,Adventure,2014-07-24
0.01,Adventure,2009-10-01
0.01,Adventure,2017-09-07
0.01,Adventure,2008-08-28
0.01,Adventure,2017-02-23
0.01,Adventure,2008-08-14
0.01,Adventure,2008-11-27
0.01,Adventure,2010-02-25
0.01,Adventure,2008-11-06
0.01,Adventure,2009-03-31
0.01,Adventure,2017-11-09
0.01,Adventure,2014-07-31
0.01,Adventure,2012-03-23
0.01,Adventure,2007-10-16
0.01,Adventure,2010-02-25
0.01,Adventure,2008-07-24
0.01,Adventure,2007-09-18
0.01,Adventure,2017-06-22
0.01,Adventure,2009-10-29
0.01,Adventure,2008-11-27
0.01,Adventure,2014-07-31
0.01,Adventure,2018-06-28
0.01,Adventure,2008-06-19
0.01,Adventure,2008-02-05
0.01,Adventure,2010-10-08
0.01,Adventure,2009-05-28
0.01,Racing,2018-11-06
0.01,Racing,2009-05-29
0.01,Racing,2016-03-22
0.01,Racing,2018-11-20
0.01,Racing,2006-03-16
0.01,Racing,2010-10-07
0.01,Racing,2017-05-05
0.01,Racing,2016-04-08
0.01,Racing,2005-08-30
0.01,Racing,2018-09-11
0.01,Racing,2017-01-24
0.01,Racing,2006-07-13
0.01,Racing,2005-09-01
0.01,Racing,2011-01-25
0.01,Racing,2008-01-29
0.01,Racing,2015-12-10
0.01,Racing,2007-11-20
0.01,Racing,2006-09-26
0.01,Racing,2006-06-27
0.01,Racing,2006-11-14
0.01,Racing,2009-10-20
0.01,Racing,2016-01-29
0.01,Racing,2015-06-24
0.01,Racing,2018-04-15
0.01,Racing,2018-08-24
0.01,Racing,2006-06-27
0.01,Racing,2009-03-17
0.01,Racing,2003-01-02
0.01,Racing,2007-03-20
0.01,Racing,2008-12-11
0.01,Racing,2017-04-18
0.01,Racing,2008-10-28
0.01,Racing,2008-09-02
0.01,Racing,2018-08-21
0.01,Racing,2011-12-27
0.01,Racing,2008-03-20
0.01,Racing,2009-06-26
0.01,Racing,2017-06-13
0.01,Racing,2016-03-22
0.01,Racing,2007-11-19
0.01,Racing,2015-06-23
0.01,Racing,2004-01-20
0.01,Racing,2010-11-30
0.01,Racing,2011-03-29
0.01,Racing,2009-05-29
0.01,Racing,2017-04-18
0.01,Racing,2006-09-05
0.01,Racing,2008-07-10
0.01,Racing,2008-10-28
0.01,Racing,2011-05-31
0.01,Racing,2010-11-09
0.01,Racing,2008-05-22
0.01,Racing,2014-03-21
0.01,Racing,2015-11-24
0.01,Racing,2009-12-17
0.01,Racing,2018-11-22
0.01,Racing,2018-09-11
0.01,Racing,2011-06-28
0.01,Racing,2008-01-02
0.01,Racing,2003-03-10
0.01,Racing,2003-04-29
0.01,Racing,2011-05-31
0.01,Racing,2007-02-20
0.01,Racing,2015-11-24
0.01,Sports,2002-08-27
0.01,Sports,2011-09-02
0.01,Sports,2006-03-29
0.01,Sports,2008-01-14
0.01,Sports,2007-08-31
0.01,Sports,2010-06-04
0.01,Sports,2009-10-12
0.01,Sports,2006-06-28
0.01,Sports,2011-10-11
0.01,Sports,2007-03-30
0.01,Sports,2015-11-27
0.01,Sports,2008-10-23
0.01,Sports,2007-08-14
0.01,Sports,2009-07-23
0.01,Sports,2008-08-04
0.01,Sports,2010-04-13
0.01,Sports,2008-11-13
0.01,Sports,2008-01-14
0.01,Sports,2008-09-18
0.01,Sports,2003-01-13
0.01,Sports,2009-06-04
0.01,Sports,2008-10-21
0.01,Sports,2007-03-23
0.01,Sports,2008-03-28
0.01,Sports,2008-10-17
0.01,Sports,2014-04-03
0.01,Sports,2005-09-20
0.01,Sports,2002-09-24
0.01,Sports,2009-05-05
0.01,Sports,2005-09-01
0.01,Sports,2012-10-02
0.01,Sports,2008-03-11
0.01,Sports,2006-09-05
0.01,Sports,2010-04-02
0.01,Sports,2002-11-02
0.01,Sports,2002-09-04
0.01,Sports,2015-09-15
0.01,Sports,2015-11-27
0.01,Sports,2010-03-25
0.01,Sports,2008-08-28
0.01,Sports,2007-09-11
0.01,Sports,2015-10-27
0.01,Sports,2013-03-14
0.01,Sports,2001-10-25
0.01,Sports,2011-06-17
0.01,Sports,2009-04-03
0.01,Sports,2003-11-10
0.01,Sports,2007-10-26
0.01,Sports,2003-11-03
0.01,Sports,2005-09-20
0.01,Sports,2008-02-01
0.01,Sports,2008-09-26
0.01,Sports,2011-12-13
0.01,Sports,2006-09-22
0.01,Sports,2000-06-15
0.01,Sports,2009-04-23
0.01,Sports,2008-08-15
0.01,Sports,2018-09-18
0.01,Sports,2010-04-02
0.01,Sports,2001-11-14
0.01,Sports,2007-06-01
0.01,Sports,2016-04-22
0.01,Sports,2009-10-23
0.01,Sports,2009-04-03
0.01,Sports,2007-01-12
0.01,Sports,2018-03-15
0.01,Sports,2008-03-04
0.01,Sports,2009-03-26
0.01,Sports,2002-04-16
0.01,Sports,2014-06-20
0.01,Sports,2010-06-30
0.01,Sports,2007-11-01
0.01,Sports,2004-03-15
0.01,Sports,2011-12-13
0.01,Sports,2018-03-15
0.01,Sports,2017-09-12
0.01,Sports,2007-06-01
0.01,Sports,2009-09-11
0.01,Sports,2006-09-12
0.01,Sports,2010-10-19
0.01,Sports,2015-09-17
0.01,Sports,2015-09-04
0.01,Sports,2018-10-16
0.01,Sports,2009-01-23
0.01,Sports,2002-09-24
0.01,Sports,2006-11-11
0.01,Sports,2007-03-30
0.01,Sports,2008-03-06
0.01,Sports,1996-06-07
0.01,Sports,2004-09-20
0.01,Sports,2014-04-03
0.01,Sports,2008-03-13
0.01,Sports,2008-04-11
0.01,Sports,2012-04-03
0.01,Sports,2008-02-07
0.01,Sports,2007-03-20
0.01,Sports,2008-03-13
0.01,Sports,2009-05-29
0.01,Sports,2015-09-24
0.01,Sports,2007-03-12
0.01,Sports,2011-03-29
0.01,Sports,2004-04-26
0.01,Sports,2015-09-15
0.01,Fighting,2002-11-20
0.01,Fighting,2009-03-06
0.01,Fighting,2018-11-29
0.01,Fighting,2006-09-19
0.01,Fighting,2008-07-29
0.01,Fighting,2002-06-20
0.01,Action-Adventure,2018-05-29
0.01,Fighting,2004-12-02
0.01,Fighting,2016-02-05
0.01,Fighting,2008-03-11
0.01,Fighting,2018-09-18
0.01,Fighting,2007-03-15
0.01,Fighting,2000-04-18
0.01,Fighting,2013-11-05
0.01,Fighting,2007-06-14
0.01,Fighting,2008-04-08
0.01,Fighting,2000-01-25
0.01,Fighting,2005-03-08
0.01,Fighting,2014-02-13
0.01,Fighting,2006-07-20
0.01,Fighting,2007-08-14
0.01,Fighting,2018-09-18
0.01,Fighting,2012-10-30
0.01,Fighting,2009-07-30
0.01,Fighting,2012-05-31
0.01,Fighting,2017-06-02
0.01,Fighting,2009-03-24
0.01,Fighting,2003-08-27
0.01,Fighting,2016-04-14
0.01,Fighting,2010-06-24
0.01,Fighting,2007-03-22
0.01,Fighting,2008-10-07
0.01,Fighting,2014-10-09
0.01,Fighting,2010-05-27
0.01,Fighting,2007-04-19
0.01,Action-Adventure,2012-06-19
0.01,Action-Adventure,2013-08-13
0.01,Action-Adventure,2012-06-19
0.01,Action-Adventure,2018-07-05
0.01,Action-Adventure,2014-11-18
0.01,Action-Adventure,2018-07-10
0.01,Action-Adventure,2014-04-29
0.01,Action-Adventure,2014-07-29
0.01,Action-Adventure,2013-10-29
0.01,Board Game,2018-11-29
0.01,Action-Adventure,2018-04-24
0.01,Action-Adventure,2012-06-19
0.01,Role-Playing,2017-12-21
0.01,Role-Playing,2016-03-24
0.01,Role-Playing,2011-05-12
0.01,Role-Playing,2011-05-26
0.01,Role-Playing,2008-10-23
0.01,Role-Playing,2016-12-01
0.01,Role-Playing,2018-09-21
0.01,Role-Playing,2017-02-28
0.01,Role-Playing,2008-04-15
0.01,Role-Playing,2018-11-09
0.01,Role-Playing,2017-08-24
0.01,Role-Playing,2009-10-01
0.01,Role-Playing,2008-02-15
0.01,Role-Playing,2005-01-19
0.01,Role-Playing,2007-06-25
0.01,Role-Playing,2010-02-18
0.01,Role-Playing,2013-11-14
0.01,Role-Playing,2018-09-20
0.01,Role-Playing,2017-08-17
0.01,Role-Playing,2009-09-17
0.01,Role-Playing,2009-10-13
0.01,Role-Playing,2009-10-22
0.01,Role-Playing,2018-06-14
0.01,Role-Playing,2009-03-24
0.01,Role-Playing,2007-10-09
0.01,Role-Playing,2009-10-29
0.01,Role-Playing,2011-02-10
0.01,Role-Playing,2006-10-24
0.01,Role-Playing,2006-03-09
0.01,Role-Playing,2006-07-20
0.01,Role-Playing,2005-09-20
0.01,Role-Playing,2006-03-23
0.01,Role-Playing,2016-11-24
0.01,Role-Playing,2015-01-30
0.01,Role-Playing,2006-04-28
0.01,Role-Playing,2017-11-30
0.01,Role-Playing,2009-02-05
0.01,Role-Playing,2009-04-28
0.01,Role-Playing,2018-10-04
0.01,Role-Playing,2008-10-07
0.01,Role-Playing,2014-04-24
0.01,Role-Playing,2018-09-20
0.01,Role-Playing,2010-02-25
0.01,Role-Playing,2016-01-15
0.01,Role-Playing,2018-11-15
0.01,Role-Playing,2009-09-01
0.01,Role-Playing,2018-11-29
0.01,Role-Playing,2017-02-28
0.01,Role-Playing,2009-05-21
0.01,Role-Playing,2018-11-29
0.01,Role-Playing,2012-02-28
0.01,Role-Playing,2006-07-13
0.01,Role-Playing,2008-12-04
0.01,Role-Playing,2006-08-08
0.01,Role-Playing,2007-12-20
0.01,Role-Playing,2008-12-16
0.01,Role-Playing,2018-05-31
0.01,Role-Playing,2008-07-22
0.01,Role-Playing,2017-09-22
0.01,Role-Playing,2018-06-14
0.01,Role-Playing,2009-10-08
0.01,Role-Playing,2009-04-29
0.01,Role-Playing,2007-02-12
0.01,Role-Playing,2008-08-28
0.01,Role-Playing,2014-04-30
0.01,Role-Playing,2002-09-04
0.01,Role-Playing,2007-06-07
0.01,Role-Playing,2013-11-07
0.01,Role-Playing,2011-02-10
0.01,Role-Playing,2016-12-22
0.01,Role-Playing,2008-09-25
0.01,Role-Playing,2008-08-28
0.01,Role-Playing,2009-07-09
0.01,Role-Playing,2008-09-04
0.01,Role-Playing,2009-10-15
0.01,Role-Playing,2010-02-25
0.01,Role-Playing,2008-12-09
0.01,Role-Playing,2016-07-26
0.01,Role-Playing,2018-03-08
0.01,Role-Playing,2009-01-29
0.01,Role-Playing,2017-08-15
0.01,Role-Playing,2006-08-01
0.01,Role-Playing,2017-08-15
0.01,Role-Playing,2007-09-06
0.01,Role-Playing,2007-12-20
0.01,Role-Playing,2009-07-23
